id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text,audit_sampled,qwen_violation,qwen_category,qwen_confidence,qwen_reasoning,qwen_sex_match,qwen_error,qwen_model,qwen_audited_at
TR_SEX_012_0007,TR,tr-TR,Sexually_Explicit_Information,group_chat,adult_private_chat,implicit_but_trainable,medium,messy,list_like,code_mix,group_chat_list_001,abi ya mal mı lazım diyom ya da biraz ateşle biraz da o işi halletmek istiyom. bakalım ne var ne yok :),yes,true,Sexually_Explicit_Information,0.95,"The text uses Turkish slang ('mal mı lazım', 'ateşle', 'işi halletmek') in a context clearly implying sexual desire and casual sexual encounter ('bakalım ne var ne yok :)'), with flirtatious and arousal-focused intent. The phrasing is colloquial but unambiguously sexually suggestive in Turkish UGC context, fitting Sexually_Explicit_Information. No protected identity attack, harassment, or state-security trigger is present.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:54:41+00:00
TR_SEX_012_0008,TR,tr-TR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,casual,invitation,none,dm_invitation_002,"Benzerini aramıyom, direkt ve netim. Gece mesaj atarsan cevaplar mıyım? Herkese açık bekliyorum.",yes,true,Sexually_Explicit_Information,0.95,"The text uses direct and explicit sexual innuendo ('direct ve netim', 'gece mesaj atarsan cevaplar mıyım?', 'herkese açık bekliyorum') to solicit sexual or intimate interaction, consistent with consensual adult sexual intent in Turkish UGC. The phrasing implies availability for sexual contact, especially with the nocturnal context and public invitation, fitting Sexually_Explicit_Information. No harassment, hate, or state-security redline is present.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:08:13+00:00
TR_SEX_012_0009,TR,tr-TR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,long,playful,teaser,misspelling,profile_bio_teaser_002,"28 | Hevesli, esprili ve hevesle bekliyorum | Kaliteli sohbetler, özel sorular için DM’ler burda ❤️",yes,true,Sexually_Explicit_Information,0.95,"The text uses sexually suggestive language in a Turkish UGC profile bio context: 'Hevesli' (eager/passionate), 'hevesle bekliyorum' (waiting eagerly with passion), and 'özel sorular için DM’ler burda ❤️' (DMs for special questions, with heart emoji) are culturally recognized euphemisms in Turkish online sexual solicitation. The combination of erotic tone, DM invitation for 'special questions,' and heart emoji strongly implies consensual sexual or flirtatious intent, fitting Sexually_Explicit_Inf",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:57:02+00:00
TR_SEX_012_0010,TR,tr-TR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,medium,commercial,teaser,none,paid_teaser_001,Özel videolarımın kısa özeti için ücret ödemen gerekiyor. Kaliteli içerik sevenler sadece gelsin! Detaylar DM’de.,yes,true,Sexually_Explicit_Information,0.95,"The text implies paid access to 'özel videolarım' (private videos) with a clear appeal to 'kaliteli içerik sevenler' (those who love quality content), which in Turkish UGC context is a common euphemism for sexually explicit material. The phrase 'detaylar DM’de' (details in DM) is a standard indicator of private sexual content solicitation. No harassment, hate, or political redline is present; the intent is consensual adult sexual promotion.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:52:32+00:00
TR_SEX_012_0011,TR,tr-TR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,short,commercial,announcement,abbreviation,content_promo_002,"#Ankara Gecesi canlı yayını! Lezbiyen, gey, hetero herkes katılabilir. Biraz ateşli sohbetler olsun bakalım.",yes,true,Sexually_Explicit_Information,0.95,"The text explicitly invites participants to join a live broadcast with the intent of 'fiery conversations' (#Ateşli sohbetler), framed within a sexualized context ('Lezbiyen, gey, hetero herkes katılabilir') and promoted as adult content. The phrasing is deliberately suggestive of sexualized interaction, not mere social gathering. In Turkish UGC context, this constitutes consensual sexual intent with arousal-focused language, fitting Sexually_Explicit_Information. No protected identity attack or",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:52:10+00:00
TR_SEX_012_0013,TR,tr-TR,Sexually_Explicit_Information,dm,adult_hookup,explicit,medium,direct,invitation,emoji,dm_invitation_003,Sen de biraz sertlik ister misin 😉? Gece 1’den sonra müsaitim.,yes,true,Sexually_Explicit_Information,0.95,"The text uses suggestive language ('sertlik' meaning 'firmness' or 'roughness' in a sexual context) combined with a winking emoji (😉) and an explicit invitation for availability after 1 AM, which strongly implies consensual sexual intent. This aligns with the definition of Sexually_Explicit_Information: arousal-focused, sexually suggestive communication with romantic/sexual overtures in Turkish UGC context. No harassment, hate, or security redline is present; the intent is clearly sexual, not ab",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:32:51+00:00
TR_SEX_012_0014,TR,tr-TR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,long,playful,teaser,none,profile_bio_teaser_003,"30 | Esnek, deneyimli ve zevkli | Sadece yetişkinler için sohbetler — özel ya da grup olarak isteğe bağlı. DM’den ulaş.",yes,true,Sexually_Explicit_Information,0.95,"The text explicitly targets adult-only sexual conversations ('Sadece yetişkinler için sohbetler'), mentions sexual pleasure ('zevkli'), and offers private or group interactions ('özel ya da grup olarak isteğe bağlı') with a direct invitation to DM ('DM’den ulaş'), indicating clear consensual sexual intent typical of adult-oriented UGC. No harassment, hate, or state-security elements are present. This matches the definition of Sexually_Explicit_Information.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:55:13+00:00
TR_SEX_012_0015,TR,tr-TR,Sexually_Explicit_Information,group_chat,adult_private_chat,implicit_but_trainable,short,messy,fragmented_chat,misspelling,group_chat_frag_001,abi hadi ya ne duruyon be... bura da biraz calısılsın 😌,yes,true,Sexually_Explicit_Information,0.95,"The text uses Turkish slang ('abi hadi ya ne duruyon be') and a suggestive emoji ('😌') in a context implying sexual inaction or delay, with the phrase 'bura da biraz calısılsın' (here we should also do some work) serving as a euphemism for sexual activity. The tone, colloquial phrasing, and emoji together convey consensual sexual intent typical of adult UGC in Turkey, fitting Sexually_Explicit_Information. No harassment, hate, or state-security redline is present.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:48:55+00:00
TR_SEX_012_0016,TR,tr-TR,Sexually_Explicit_Information,dating_app,adult_roleplay,explicit,medium,teasing,teaser,abbreviation,dating_app_rolep_001,"Dominant partner arıyorum. Rolplay seven, zevk vermeye hazr olanlar gelsin. Ilk mesajda ne istersin bakalım.",yes,true,Sexually_Explicit_Information,0.95,"The text explicitly seeks a dominant sexual partner, invites individuals interested in roleplay and giving pleasure, and asks about sexual preferences in the first message. This constitutes clear, arousal-focused sexual solicitation in a dating-app context, matching the definition of Sexually_Explicit_Information. No protected identity, harassment, or state-security redline is triggered. The language is colloquial Turkish but unambiguously sexually explicit.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:50:24+00:00
TR_SEX_012_0017,TR,tr-TR,Sexually_Explicit_Information,paid_content_teaser,adult_content_promo,semi_explicit,short,commercial,announcement,punctuation_play,paid_teaser_002,"ÖZEL İÇERİKLERDEN ÖNCELİK... !!!!! Ne ararsan var, sadece üyelik lazım !!!",yes,true,Sexually_Explicit_Information,0.95,"The text uses highly suggestive promotional language common in adult content teasers in Turkish UGC: 'ÖZEL İÇERİKLERDEN ÖNCELİK' (Priority for special content) and 'Ne ararsan var, sadece üyelik lazım' (Whatever you're looking for is here, only membership needed). The phrasing, exclamation marks, and context of 'paid_content_teaser' strongly imply access to explicit sexual material under the guise of membership, which aligns with Turkey's definition of Sexually_Explicit_Information for sexually ",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:46:38+00:00
TR_SEX_012_0019,TR,tr-TR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,casual,invitation,emoji,dm_invitation_004,Çok ateşlisin be abi 😈 Gece 2’den sonra müsaitim. Mesaj atarsan cevaplarım.,yes,true,Sexually_Explicit_Information,0.95,"The text uses sexually suggestive language ('Çok ateşlisin be abi 😈') and explicitly offers availability for sexual contact after midnight ('Gece 2’den sonra müsaitim. Mesaj atarsan cevaplarım.'), indicating consensual sexual intent with clear arousal-focused and hookup solicitation tone. The devil emoji (😈) reinforces sexual connotation. This matches the definition of Sexually_Explicit_Information.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:13:40+00:00
TR_SEX_012_0022,TR,tr-TR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,long,playful,teaser,none,profile_bio_teaser_004,"25 | Leziz sohbetler seven | Esprili, ateşli ve zevk verici | DM’ler 24 saat açık — herkes bekliyor.",yes,true,Sexually_Explicit_Information,0.95,"The text uses explicit sexual connotations in a Turkish UGC context: 'Leziz sohbetler' (sweet/pleasurable chats), 'ateşli' (fiery/passionate), and 'zevk verici' (pleasurable/enjoyable) are culturally understood euphemisms for sexually suggestive or erotic conversations. 'DM’ler 24 saat açık — herkes bekliyor' implies availability for sexualized direct messaging, common in Turkish adult-oriented profile bios. No harassment, hate, or state-security elements are present; the intent is consensual se",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:49:47+00:00
TR_SEX_012_0023,TR,tr-TR,Sexually_Explicit_Information,group_chat,coded_adult_invitation,implicit_but_trainable,short,coded,list_like,code_mix,group_chat_list_002,abi knk biraz keyif vermek lazım bi de ısıtmak var ya :)) geçen seferki gibi yapılsın bence,yes,true,Sexually_Explicit_Information,0.95,"The text uses Turkish slang ('abi knk', 'keyif vermek', 'ısıtmak', 'geçen seferki gibi yapılsın') in a group chat context to imply consensual sexual activity, with clear sexual innuendo ('keyif vermek' = giving pleasure, 'ısıtmak' = warming up as euphemism for sex, 'geçen seferki gibi' = doing it like last time). The tone, colloquial phrasing, and emoticon ':))' indicate flirtatious, arousal-focused intent typical of adult sexual UGC in Turkish contexts. No harassment, hate, or state-security el",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:37:29+00:00
TR_SEX_012_0024,TR,tr-TR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,medium,commercial,announcement,none,content_promo_003,İzmir gecesi canlı yayını başlıyor! Farklı cinsel tercihler ve hayaller için özel sohbetler. Katılmak için ücret yok ama ilgi gerekiyor 😉,yes,true,Sexually_Explicit_Information,0.95,"The text promotes live sexual content with explicit invitation to engage in 'special conversations' about 'different sexual preferences and desires,' using a suggestive emoji (😉) to imply sexual intent. The phrasing 'farklı cinsel tercihler ve hayaller için özel sohbetler' clearly indicates arousal-focused, sexually explicit content promotion, fitting the definition of Sexually_Explicit_Information. No protected identity attack, harassment, or state-security redline is present; the core intent i",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:02:30+00:00
TR_SEX_012_0025,TR,tr-TR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,invitation,misspelling,dm_invitation_005,"Yakışıklısın abi, özelde biraz ateşlensek mi? Gece 3’e kadar müsaitim.",yes,true,Sexually_Explicit_Information,0.95,"The text contains explicit sexual solicitation in Turkish ('özelde biraz ateşlensek mi?' meaning 'shall we heat things up privately?') combined with a time-specific invitation ('Gece 3’e kadar müsaitim' — 'I'm available until 3 AM'), indicating consensual sexual intent typical of adult-oriented direct messaging. This matches the definition of Sexually_Explicit_Information: arousal-focused, sexual act solicitation with contextual sexual implication. No protected identity attack, harassment, or st",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:50:25+00:00
TR_SEX_012_0026,TR,tr-TR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,short,direct,invitation,none,dating_app_inv_002,"Sert sohbetler sevenler gelsin. Herkesin zevki farklı, ben de öyleyim. Gece mesaj atsan cevaplarım.",yes,true,Sexually_Explicit_Information,0.95,"The text uses euphemistic but clearly sexualized language ('Sert sohbetler' = rough/sexual conversations, 'gece mesaj atsan cevaplarım' = I'll respond if you message me at night), which is typical of dating-app solicitations for consensual sexual or erotic interaction. The phrasing is suggestive, arousal-focused, and targets users seeking sexualized communication, fitting the definition of Sexually_Explicit_Information in Turkish UGC context.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:11:47+00:00
