id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
1283,KATLATMAIYOR #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BAĞDAMAYMIŞTIM GİDE GELEMEMİŞLER CADILAŞMAYTIM BEŞİK KERTİĞİYMİŞTİM KENDİLİKEBİLİRSİN BIÇAKACAKLAR LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,Text contains hostile language and threats.,Dangerous_Content,"The text contains threats and violent intent, referencing physical harm and potential violence.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains hostile language and threats.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains threats and violent intent, referencing physical harm and potential violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6558,2026-06-18T10:50:23.887879+00:00,1282,TR_id_1283,Dangerous_Content,"Contains violent threats ('biçakacaklar'), coded aggression, and suspicious link reference suggesting imminent physical harm or criminal intent."
1289,[Site] giriş sistemleri için desteklenen hesap denetleyicisi alıyorum. Proksilerle çalışması gerekiyor.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,safe,The text discusses technical requirements for a site's entry system.,Cybersecurity_Malware,"The text mentions account checkers and proxies, which are often used in malicious activities like account takeover or credential theft.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text discusses technical requirements for a site's entry system.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text mentions account checkers and proxies, which are often used in malicious activities like account takeover or credential theft.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6450,2026-06-18T10:50:25.837020+00:00,1288,TR_id_1289,Cybersecurity_Malware,Request for authenticated login system support with proxy requirements suggests potential credential harvesting or automated access abuse.
1290,Bir enkaz altında #kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ . 😡 LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Dangerous_Content,The text appears to report a serious incident or disaster.,need_review,"The text contains location names and hashtags associated with Istanbul, Turkey, and the phrase 'bir enkaz altında' (under a rubble), combined with an angry emoji, suggesting a potentially sensitive situation related to a disaster or incident, but the exact nature and context are unclear, making it difficult to assign a definitive label.",need_review_from_initial_model,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text appears to report a serious incident or disaster.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains location names and hashtags associated with Istanbul, Turkey, and the phrase 'bir enkaz altında' (under a rubble), combined with an angry emoji, suggesting a potentially sensitive situation related to a disaster or incident, but the exact nature and context are unclear, making it difficult to assign a definitive label.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6521,2026-06-18T10:50:28.221492+00:00,1289,TR_id_1290,TR_State_Security_Ataturk,"The text contains distorted, coded reference to 'Atatürk' (encoded as 'ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑') alongside Istanbul districts, implying desecration or mockery of Atatürk, which violates Turkish state-security redlines."
1285,#taksim #mecidiyeköy köy romanııyor boylu gıcırıyor baturtum kurumlaştırmaabilirsin kum çölüte #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,Text contains hostile language and insults.,need_review,"The text contains coded language and references that are difficult to interpret without further context, potentially indicating a sensitive topic or coded message.",need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains hostile language and insults.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded language and references that are difficult to interpret without further context, potentially indicating a sensitive topic or coded message.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6509,2026-06-18T10:50:37.659669+00:00,1284,TR_id_1285,need_review,"Text contains fragmented, possibly OCR-damaged or coded language with ambiguous political/geographic hashtags and uninterpretable symbols, making safe classification impossible without clear unsafe intent."
1293,gördürmememişler cırlaktan fedailikebilirsin can direğiten ektilikecekler büğemekten eklemsizlertim jaleiyor kefenlikmiştim #sakarya #sapanca #serdivan e s c o r t Evrenecekler ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains sexually explicit language and escort service hints.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms related to escort services and sexual acts.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually explicit language and escort service hints.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms related to escort services and sexual acts.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6569,2026-06-18T10:50:40.812994+00:00,1292,TR_id_1293,Harassment,"Contains vulgar, degrading, and sexually suggestive language mixed with nonsensical phrases, targeting individuals through sexualized humiliation and escort-related coercion."
1295,#florya #arnavutköy #sarıyer // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DİŞE DİŞE ELGİNECEKLER GEÇEKEBİLİRSİN KEYFÎE KALIMLIIYOR KÖPÜRÜŞECEKTİM KUŞ ÜZÜMÜYMÜŞTÜM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and intent.,need_review,"The text contains unclear references and coded language that could potentially relate to sensitive topics, requiring further investigation due to ambiguity and potential for misinterpretation.",need_review_from_initial_model,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and intent.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains unclear references and coded language that could potentially relate to sensitive topics, requiring further investigation due to ambiguity and potential for misinterpretation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6582,2026-06-18T10:50:41.263601+00:00,1294,TR_id_1295,Harassment,"The text contains aggressive, vulgar, and threatening language directed at individuals or groups, using Turkish slang and phonetic distortion to convey hostility and intimidation."
1297,"39 Çektiğiniz acının, sizi kendini bana tOrbaLi bERgama mEndereS güven diyemezsin. bAyRakli BAlcoVa GaziEMir alsAncAk O bunu hissetmiyorsa tek bir söz /izmir/buca/ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ söyleyebilirsin: ""Sen bilirsin"" LINK 3527",TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliation towards a target.,Harassment,"The text contains insults and humiliation directed at the recipient, using derogatory language and suggesting they are incapable of understanding or reciprocating the pain inflicted.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation towards a target.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation directed at the recipient, using derogatory language and suggesting they are incapable of understanding or reciprocating the pain inflicted.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6591,2026-06-18T10:50:43.602627+00:00,1296,TR_id_1297,TR_State_Security_Ataturk,"The text contains coded references to Turkish national symbols (bayraklı, Gaziemir, İzmir/Buca) and uses euphemistic, regionally charged language that implies disrespect toward state legitimacy and republican values, triggering TR_State_Security_Ataturk."
1296,BULGARACAKLAR ERBAİNECEKLER EKTE BAĞIRTITAN #alibeyköy #eyüp #sultangazi // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FANUSLUYA DAYATTIRMAKMAMIŞLAR KÜÇÜK ADMAMIŞLAR LINK,Hate_Speech,True,ocr_disaster,False,,,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and threats in Turkish.,Politically_Sensitive_Topics,"The text references political figures and locations in a potentially politically charged manner, alluding to political maneuvering and possibly referencing political events or figures in a critical way.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and threats in Turkish.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references political figures and locations in a potentially politically charged manner, alluding to political maneuvering and possibly referencing political events or figures in a critical way.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6561,2026-06-18T10:50:43.812617+00:00,1295,TR_id_1296,Hate_Speech,"Uses derogatory and dehumanizing language targeting a group with ethnic/regional identity, implying violent expulsion and humiliation."
1300,ben yazayım piçler sizde silin okuyunda silin Ben Türk kadınıyım türk türk böle aslak gibi ser sefil yaşayın köpekler ananızı babanızıda yaşatın sizin gibi sersefil elime silah verseler gider sizin ananıza sıkarım sizin gibi oruspu çocuğu yetiştirdiği için .benim ülkemde köpek gibi yaşamaya devam edin bir gün gelecek asker evinize girecek tek tek hepinizi yok edecek.VATAN BÖLÜNMEZZZZZZZZZZZZZZZZZZZZ ŞEHİTLER ÖLMEZ,Dangerous_Content,True,repeated_chars,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Hate_Speech,"The text contains severe hate speech and violent threats against a group, with intense profanity and humiliation.",Hate_Speech,"The text contains severe insults, threats, and dehumanizing language targeting a group of people, along with calls for violence and referencing nationalistic sentiments.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains severe hate speech and violent threats against a group, with intense profanity and humiliation.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe insults, threats, and dehumanizing language targeting a group of people, along with calls for violence and referencing nationalistic sentiments.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6676,2026-06-18T10:50:45.170441+00:00,1299,TR_id_1300,TR_State_Security_Ataturk,"Contains violent threats against citizens, extreme nationalist rhetoric, and explicit defense of territorial integrity with patriotic slogans that invoke state sovereignty and martyrdom."
1298,"bir soru, Ben en çok daha alıngan. aldırmadan Ne denir k #ücretlishow #whatsappshow görüntülüshow türbanlı show cam bir suçuz içecek olsaydım LINK",safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a casual and neutral conversation.,Sexually_Explicit_Information,The text contains hashtags and phrases suggesting sexually explicit content and services.,initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a casual and neutral conversation.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains hashtags and phrases suggesting sexually explicit content and services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6481,2026-06-18T10:50:50.917624+00:00,1297,TR_id_1298,safe,"The text is incoherent, fragmented, and contains no clear harmful, abusive, or sensitive content that triggers any defined label."
1302,ŞAKRAMAK VAKARLI AKŞAMDAN İSTETTİRME ÖNEMSİZ #ücretlishow #whatsappshow koyağında sürçerek... türbanlı ensest dul türbanlı show BEVLİYECİ MAŞATLIK LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory and humiliating language targeting a specific group based on their attire and implied religious or cultural identity.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms related to sexual acts and suggestive content.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory and humiliating language targeting a specific group based on their attire and implied religious or cultural identity.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms related to sexual acts and suggestive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6524,2026-06-18T10:50:53.979080+00:00,1301,TR_id_1302,Sexually_Explicit_Information,"Uses sexualized euphemisms and coded language ('türbanlı ensest dul', 'BEVLİYECİ MAŞATLIK') to imply explicit sexual content tied to a show context."
