id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy,bert_train_text
1202,Ümraniye Göztepe gibi Maltepe Bostancı planlama istanbul Kadıköy kadar Sultanbeyli Olacak güzel yüzümü Kartal Pendik Ataşehir Tuzla (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) Sancaktepe İcin Üsküdar olmak sonu Çekmeköy başı LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text appears to be a list of Istanbul neighborhoods and a personal statement without any harmful or sensitive content.,safe,"The text appears to be a list of Istanbul districts and a wish for a certain development, lacking any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul neighborhoods and a personal statement without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul districts and a wish for a certain development, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6566,2026-06-18T10:48:01.909033+00:00,1201,TR_id_1202,safe,The text lists Istanbul neighborhoods and contains a corrupted or nonsensical string that does not trigger any safety label.,Ümraniye Göztepe gibi Maltepe Bostancı planlama istanbul Kadıköy kadar Sultanbeyli Olacak güzel yüzümü Kartal Pendik Ataşehir Tuzla Sancaktepe İcin Üsküdar olmak sonu Çekmeköy başı,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1216,#palandöken dudağın ballanara üstüme bi sallanara gerisini bana bırak ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,"The text contains sexually suggestive language and a link, implying explicit content.",Sexually_Explicit_Information,The text contains explicit sexual innuendo and references sexual acts.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually suggestive language and a link, implying explicit content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual innuendo and references sexual acts.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6479,2026-06-18T10:48:27.191715+00:00,1215,TR_id_1216,Sexually_Explicit_Information,"The text uses euphemistic and suggestive Turkish slang ('ballanara', 'sallanara', 'girisini bana bırak') with sexual implication and includes a link, indicating lewd intent.",#palandöken dudağın ballanara üstüme bi sallanara gerisini bana bırak,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1217,"Köken olarak Arapların dini İslama, en eski köken olarakda Yahudilere uzansa dahi Türklerin kraldan kralcı kesildiği uygulamadır bu ) Her şeyin bokunu çıkaran türkler bununda çıkarırlar, erkeklik göstergesi olarak algılarlar. Askere gitmekte aynı şekilde. Sanki dünyanın geri kalanında sünnet olmayan milyonlarca erkek gay amk )88.231.9.252",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,"The text contains derogatory language and stereotypes targeting Turks and implies that being circumcised is an indicator of masculinity, while also making a derogatory comment about gay people.",Hate_Speech,"The text contains derogatory and dehumanizing language targeting a group of people, including offensive slurs and harmful stereotypes.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and stereotypes targeting Turks and implies that being circumcised is an indicator of masculinity, while also making a derogatory comment about gay people.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory and dehumanizing language targeting a group of people, including offensive slurs and harmful stereotypes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6621,2026-06-18T10:48:28.064861+00:00,1216,TR_id_1217,Hate_Speech,"Türkler üzerinde etnik/ulusal temelli aşağılama, dehumanizasyon ve cinsel iftira içeriyor.","Köken olarak Arapların dini İslama, en eski köken olarakda Yahudilere uzansa dahi Türklerin kraldan kralcı kesildiği uygulamadır bu ) Her şeyin bokunu çıkaran türkler bununda çıkarırlar, erkeklik göstergesi olarak algılarlar. Askere gitmekte aynı şekilde. Sanki dünyanın geri kalanında sünnet olmayan milyonlarca erkek gay amk )88.231.9.252",false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1221,Geçip karşımda dursan. Hem bağırsan hem de kızsan. Yine senin derdindeyim. #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😌 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains escort services and sexual implications.,Sexually_Explicit_Information,The text contains explicit sexual language and references to escort services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and sexual implications.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to escort services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6499,2026-06-18T10:48:41.845856+00:00,1220,TR_id_1221,Sexually_Explicit_Information,The text uses euphemistic and suggestive language paired with an escort hashtag and emoji to imply sexual services.,Geçip karşımda dursan. Hem bağırsan hem de kızsan. Yine senin derdindeyim. denizli 😌,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1226,🔐 #Marsbahis Bahis Dünyasının Bankası 🔗LINK 🎉 Aylık 10TL Deneme Bonusu LINK,safe,True,gambling_spam,False,,,TR,R1,safe,Cybersecurity_Malware,triple_vote_unanimous,Cybersecurity_Malware,"The text contains a suspicious link and a mention of a bonus, which may be related to phishing or scamming activities.",Cybersecurity_Malware,"The text contains links and promotional language resembling a phishing scam or fraudulent betting platform, potentially leading to financial harm.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link and a mention of a bonus, which may be related to phishing or scamming activities.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains links and promotional language resembling a phishing scam or fraudulent betting platform, potentially leading to financial harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6471,2026-06-18T10:48:45.081320+00:00,1225,TR_id_1226,Cybersecurity_Malware,"Promotes online betting platform with suspicious link and bonus offer, indicative of potential phishing or fraudulent activity.",🔐 #Marsbahis Bahis Dünyasının Bankası 🔗 🎉 Aylık 10TL Deneme Bonusu,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1227,#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Bunu elbet tüm güzellikler ölür! 🤫 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains escort services and sexual implications.,Sexually_Explicit_Information,"The text includes explicit sexual terms and references to escort services, indicating a sexual intent.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and sexual implications.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text includes explicit sexual terms and references to escort services, indicating a sexual intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6474,2026-06-18T10:48:53.809456+00:00,1226,TR_id_1227,Sexually_Explicit_Information,The text uses romanized Turkish sexual euphemism 'escort' in a solicitation context with suggestive phrasing and hidden link.,denizli Bunu elbet tüm güzellikler ölür! 🤫,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1236,#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Hislerinle yol histerinle yol 🤮 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and escort services.,Sexually_Explicit_Information,"The text contains explicit sexual references and a link suggesting sexual services, indicating a potential solicitation for sexual acts.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and escort services.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a link suggesting sexual services, indicating a potential solicitation for sexual acts.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6477,2026-06-18T10:49:09.378263+00:00,1235,TR_id_1236,Sexually_Explicit_Information,Uses romanized Turkish sexual euphemism 'escort' with explicit intent and vulgar emoji to solicit sexual services.,denizli Hislerinle yol histerinle yol 🤮,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1239,MİZAHI İYİ OLAN KIZ DİYE BİR ŞEY Mİ VAR AMK HANGİ KIZ O KAPASİTEDE ALLAH AŞKINA KANDIRMAYIN Bİ KENDİNİZİ YA,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Harassment,triple_vote_unanimous,Harassment,The text contains direct insults and vulgar abuse targeted at a specific group of people.,Harassment,"The text contains insults and vulgar language directed at a girl, questioning her intelligence and accusing her of deception.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse targeted at a specific group of people.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar language directed at a girl, questioning her intelligence and accusing her of deception.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6506,2026-06-18T10:49:12.619360+00:00,1238,TR_id_1239,Harassment,"The text uses vulgar language (AMK) and hostile mockery to demean women, implying they cannot be intelligent, which constitutes verbal abuse and humiliation targeting a gender group in a non-protected collective context.",MİZAHI İYİ OLAN KIZ DİYE BİR ŞEY Mİ VAR AMK HANGİ KIZ O KAPASİTEDE ALLAH AŞKINA KANDIRMAYIN Bİ KENDİNİZİ YA,false,,0.25,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1243,töskürtme kâtip Günyüzü basıklaşmak rujsuz berraklık kavşak adası çifte bahis bitli #çerkezköy kokuş çıngırdamak #kapaklı çanaksı sıradanlık LINK,safe,True,gambling_spam,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text appears to be a collection of Turkish words and hashtags without any clear harmful or sensitive content.,safe,The text appears to be a random collection of words and hashtags with no clear harmful intent or identifiable sensitive topics.,initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a collection of Turkish words and hashtags without any clear harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a random collection of words and hashtags with no clear harmful intent or identifiable sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6519,2026-06-18T10:49:30.063221+00:00,1242,TR_id_1243,safe,"The text contains nonsensical or abstract word combinations without clear harmful intent, threats, or violation of any taxonomy label.",töskürtme kâtip Günyüzü basıklaşmak rujsuz berraklık kavşak adası çifte bahis bitli #çerkezköy kokuş çıngırdamak #kapaklı çanaksı sıradanlık,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1262,[Platform]'da deteklenmeyen taklit hesaplar nasıl oluşturulur?,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,Cybersecurity_Malware,triple_vote_unanimous,Cybersecurity_Malware,The text asks about creating undetectable fake accounts.,Cybersecurity_Malware,"The text asks how to create undetectable fake accounts, which is a tactic often used in phishing and other cybercrimes.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text asks about creating undetectable fake accounts.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text asks how to create undetectable fake accounts, which is a tactic often used in phishing and other cybercrimes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6440,2026-06-18T10:49:48.534848+00:00,1261,TR_id_1262,Cybersecurity_Malware,"The text asks how to create undetected fake accounts on a platform, which relates to account abuse and automated malicious account creation.",[Platform]'da deteklenmeyen taklit hesaplar nasıl oluşturulur?,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1282,"Başkalarına izmir yardımcı olmak buca için elinize alsancak her zaman /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ büyük fırsatlar geçmez, ama küçük fırsatlar her gün çıkar. . LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text appears to be a motivational message about helping others and seizing opportunities.,safe,"The text expresses a positive sentiment about helping others and finding opportunities, without any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a motivational message about helping others and seizing opportunities.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a positive sentiment about helping others and finding opportunities, without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6507,2026-06-18T10:50:19.713911+00:00,1281,TR_id_1282,safe,"The text is a mixed-language motivational statement about helping others in Izmir with no harmful, abusive, or sensitive content.","Başkalarına izmir yardımcı olmak buca için elinize alsancak her zaman büyük fırsatlar geçmez, ama küçük fırsatlar her gün çıkar. .",true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
1305,🎰1000₺ %100 Slot Bonusu🍀 ⏰ Salı ve Cuma günleri minimum 100₺ ve üzerindeki bir yatırımınıza 100 % Slot bonusundan faydalanabilirsiniz. Üye Ol➡️ LINK Zagabet arkıncolonybet ligobet betboo matbet betixir hepsibahis bahiscasino betoffice milyoner AÖ LINK,safe,True,gambling_spam,False,,,TR,R1,safe,Cybersecurity_Malware,triple_vote_unanimous,Cybersecurity_Malware,The text contains potential phishing links and promotes online gambling with bonus offers.,Cybersecurity_Malware,"The text promotes online gambling platforms with bonus offers, which can be associated with financial fraud and scams.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains potential phishing links and promotes online gambling with bonus offers.""}","{""final_label"":""Cybersecurity_Malware"",""reason"":""The text promotes online gambling platforms with bonus offers, which can be associated with financial fraud and scams.""}",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6567,2026-06-18T10:50:53.543264+00:00,1304,TR_id_1305,Cybersecurity_Malware,"Promotes unregulated gambling platforms with suspicious links, indicative of phishing or fraudulent financial schemes.",🎰1000₺ %100 Slot Bonusu🍀 ⏰ Salı ve Cuma günleri minimum 100₺ ve üzerindeki bir yatırımınıza 100 % Slot bonusundan faydalanabilirsiniz. Üye Ol➡️ Zagabet arkıncolonybet ligobet betboo matbet betixir hepsibahis bahiscasino betoffice milyoner AÖ,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
