row_index,action,reason,old_label,new_label,text
7602,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me vuelvo loca cuando me dices que me chupes hasta que me derrita... 85 y te paso el clip de la ducha, nadie más lo vio 💦😈"
7603,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo salvaje, te mando lo que hice después de que me folleste como un animal... manda 80 y te doy el acceso 🔥🍑"
7604,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo te pido que me tomes hasta que no pueda caminar... 90, y solo tú sabes lo que pasa después 🍆💦"
7605,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me pones así cuando me dices que me folles desde atrás y no me sueltes... manda 75 y te envío lo que hice después 💋🔥
7606,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta que te pida que me chingues como si no hubiera mañana, manda 85 y te mando el clip de la noche pasada 🍑🧨"
7607,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo te pido que me chupes hasta que me derrita... 90, solo para ti, nadie más lo ve 🍆🤤"
7608,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me pones loca cuando me dices que me tomes con fuerza y me folles hasta que grito... manda 80 y te paso lo que pasó después 💦🔥
7609,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te enciende que te pida que me jodas hasta que me duela, manda 75 y te envío el audio de mi respiración después 💋🍑"
7610,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cómo me folleste en el piso y te pedí más... 95, y solo tú lo ves 🍆🔥"
7611,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gustan las tetas sudadas y el aliento caliente cuando te chupo hasta el final... manda 90 y te envío el clip en privado, solo para ti 🍑🔥"
7612,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No te hago esperar... si me dices qué quieres que te haga con la boca, te mando el audio con mis gemidos rotos y la respiración pesada 😈💦"
7613,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Tengo un video de cómo me chingan tras la ducha con el jabón escurriendo... 85 y te lo mando sin agua, solo mi cuerpo y tus fantasías 🍆🔥"
7614,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me pones así con solo decirme ‘te voy a romper’... manda 70 y te envío lo que hago cuando nadie me ve, sin cortes ni pausas 🍑😈"
7615,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone verme con las piernas abiertas y la camisa mojada... 80, te mando el audio de cómo te pido que me tomes con fuerza 💦🔥"
7616,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te paso mi Telegram si quieres el audio donde gimo tu nombre mientras me chingan desde atrás... 90 por noche, sin repeticiones 😈🍑"
7617,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices ‘te voy a hacer gritar’... manda 75 y te envío el clip de mi cuerpo temblando sin maquillaje 🍆🔥
7618,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No subo esto a redes... pero si me mandas 80, te envío el video de cómo me chupas hasta que no puedo más 🍑💦"
7619,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"¿Te excita escuchar cómo me rindo cuando me chingan hasta el fondo? 85, te mando el audio con mi voz quebrada y el sonido de mi piel 🍆😈"
7620,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cómo me pongo cuando me hablas con voz de mierda... 90, solo para los que saben pedir sin vergüenza 💦🔥"
7621,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Si te gusta verme con el body ajustado y el culo mojado... manda 70 y te envío el video que no le muestro a nadie 🍑🔥
7622,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me pones loca con solo decir ‘te voy a chingar hasta que llores’... 80 y te mando el audio de cómo gimo tu nombre al final 🍆😈
7623,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Tengo un audio donde te pido que me tomes por detrás y no me sueltes... manda 85, solo pa’ ti, sin copias 🍑💦"
7624,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta verme con los tacones y la bata abierta, manda 75 y te envío el clip de cómo me chingan hasta perder el aliento 🍆🔥"
7625,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No subo mis videos... pero si me mandas 90, te mando el de cuando te pido que me hagas gritar con la lengua 🍑😈"
7626,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me chingas con la boca hasta que no puedo más... 80 y te mando el audio con mi respiración rota y los sonidos que hago 💦🔥
7627,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone que te diga ‘más fuerte’ mientras me chingas, manda 70 y te envío el video sin luz, solo mi cuerpo y tu nombre 🍆🍑"
7628,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Tengo un clip donde me chingan hasta que me caigo... 85, te lo mando en privado, sin etiquetas, sin redes 💦😈"
7629,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo gimo cuando me chupas hasta el fondo... 90, solo pa’ los que saben qué hacer con la lengua 🍆🔥"
7630,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te excita verme con la falda subida y el cuerpo sudado... manda 80 y te envío el video que no comparto con nadie, solo contigo 🍑💦"
7631,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo caliente, manda 70 y te mando el clip de cuando me chingaron en la ducha... solo pa' ti, nadie más lo ha visto 🍆🔥"
7632,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero palabras, quiero que me toques así como en el video que te mandé... manda 80 y te envío el audio de cómo gimo cuando me metes hasta el fondo 💋💦"
7633,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te veo en mi historia y te mando un DM: si quieres que te muestre lo que hago cuando estoy sola, manda 95 y te doy el link exclusivo 🔥🍑"
7634,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Te acuerdas de cuando te dije que me encanta que me domines? Manda 85 y te envío el audio de la última vez que me chingaste hasta que lloré 😈💦
7635,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me encanta que me pidas que me abra con los dedos... manda 75 y te mando el video sin censura, solo pa' los que saben lo que es buen sexo 🍑🔥"
7636,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo sucio como yo, te mando un audio de cuando me chingan en el suelo... manda 80 y te paso el link, nadie más lo tiene 🍆💋"
7637,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero chisme, quiero que me folles hasta que me quede sin voz... manda 90 y te doy el video real, el que me grabaron sin que yo supiera 🤫🔥"
7638,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te veo mirándome y sé que quieres más... manda 70 y te envío el audio de mi respiración cuando me chingan por detrás 💦😈
7639,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me gusta cuando me dices 'eres tu dueña'... manda 85 y te doy el video de cómo me pido que me rompan la espalda 🍑🧨
7640,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Te acuerdas de lo que hice cuando me metiste con la correa? Manda 95 y te mando el audio de cuando pedí que no pararas 😈💦
7641,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo prohibido, te mando el clip de cuando me chingaron en la cocina... manda 80 y te paso el link, solo pa' los valientes 🍆🔥"
7642,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero fotos, quiero que me escuches jadeando como cuando me chingas hasta el final... manda 75 y te envío el audio, sin edits 🍑💋"
7643,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando un DM: si quieres saber cómo suena mi voz cuando me piden que me abra, manda 85 y te envío el audio exclusivo 😈💦"
7644,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices 'saca la lengua'... manda 90 y te doy el video de cómo lo hago mientras me chingan por detrás 🍆🔥
7645,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo fuerte, te mando el clip de cuando me follaron hasta que me desmayé... manda 80 y te paso el link, solo pa' los que entienden 🍑🧨"
7646,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero promesas, quiero que me sientas temblando... manda 70 y te envío el audio de mi último orgasmo, sin censura 💦😈"
7647,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te veo en mi story y sé que quieres más... manda 95 y te mando el video de cuando me chingaron con una correa, nadie más lo tiene 🍆💋"
7648,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo que hago cuando me piden que me abra con los dedos, manda 85 y te paso el audio con mis jadeos... solo pa' ti 🍑🔥"
7649,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices 'no pares'... manda 80 y te doy el video real de cómo me chingan hasta que se me cae la ropa 💦😈
7650,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Te gusta lo que hago cuando me tocan así? Manda 90 y te envío el audio de la última vez que me follo con el cinturón... nadie más lo escuchó 🍆🔥
7651,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo que hago en la cama, manda 75 y te doy el video de hoy... sin filtros, solo tú y yo 🍑🔥"
7652,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te juro que me pongo loca cuando me dices qué hacer... manda 80 y te envío el audio de cuando me coro gritando tu nombre 💦💋
7653,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No subo esto a nadie... solo a ti. Si quieres ver cómo me chingan en el sofá, 70 y te lo mando en privado 🍑🔒"
7654,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta que me pidas más... manda 65 y te envío el clip de cómo me toco pensando en ti 💋💦
7655,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"¿Quieres que te muestre lo que hago cuando nadie me ve? 85 y te mando el video exclusivo, sin watermark 🍑😈"
7656,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te excitan mis gritos cuando me joden fuerte, manda 70 y te envío el audio que nadie más escuchó 💦💋"
7657,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te pido que me domines... manda 90 y te doy el video de cómo me pongo en cuatro y te pido más 🍑🔥
7658,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No lo comparto con nadie, solo contigo. Si quieres ver cómo me chingan con el dildo grande, 80 y te lo mando 🍑🔒"
7659,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me pongo mojada solo de pensar en tu voz... manda 75 y te envío el clip de hoy, sin censura 💋💦"
7660,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Te acuerdas de cuando me lamiste hasta que lloré? Manda 60 y te mando el audio que te va a volver loco 🍑😈
7661,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si quieres que te muestre cómo me coro con los ojos cerrados, 85 y te lo envío en privado, nadie más lo tiene 💦🍑"
7662,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices que soy tu puta... manda 70 y te envío el video de cómo te pido más 💋🔥
7663,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No hay filtros, no hay mentiras. Solo tú y yo. Manda 90 y te doy el clip exclusivo de hoy 🍑💦"
7664,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo grito cuando me tocas así... 75, solo pa' ti, no lo comparto con nadie 💦💋"
7665,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Si quieres ver cómo me pongo en cuatro y te pido más sin parar... 80 y te envío el video privado 🍑🔒
7666,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me pongo loca cuando me dices qué hacer... manda 70 y te envío el clip de hoy, sin compartir con nadie 💋💦"
7667,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Te gusta lo que hago con la boca? Manda 85 y te doy el audio que te va a hacer perder la cabeza 🍑😈
7668,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Solo para ti. Si quieres ver cómo me chingan con los ojos cerrados... 75 y te lo mando, nadie más lo tiene 💦🍑"
7669,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te juro que me coro pensando en ti... manda 70 y te envío el clip que nadie más ha visto 💋🔥
