text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security
من اجل قحبة الله يحفظ ويستر,0,0,0,0,1,0,0
زبي شوف تنشر ڤالها بودن تفو,0,0,0,0,1,0,0
@berrynawal سدي لبوزك بليز,0,0,0,0,1,0,0
يااااا الهي شو عاهر سياسة ,0,0,0,0,1,0,0
عم ينكت ولله مش عجبيك ؟؟؟ ,0,0,0,0,1,0,0
مامعنى فنانه بورنوو مافهمت,0,0,0,0,1,0,0
فاك يو زبي في كرك هههههههه,0,0,0,0,1,0,0
قناة العهر لم تنشر التعليق,0,0,0,0,1,0,0
أحط اير اردوغان في كس موزة,0,0,0,0,1,0,0
-والله كانت متبرجه يا شيخ,0,0,0,0,1,0,0
متبرجة متزينه امام الرجال,0,0,0,0,1,0,0
‫قدوتي الزهراء‬‎ كولي خرا,0,0,0,0,1,0,0
الدعارة في المغرب لا تحصى,0,0,0,0,1,0,0
عاهرات اخر زمن وعيون قويه,0,0,0,0,1,0,0
شبكة عهر وفتنه على هالصبح,0,0,0,0,1,0,0
+sama zina كل واحد  ورايه,0,0,0,0,1,0,0
كسى يا كسى يا شمعه منوره ,0,0,0,0,1,0,0
اللهم زدها سنكحة و عصمصة,0,0,0,0,1,0,0
انيكها واحوطها جمب الحيط,0,0,0,0,1,0,0
بدي حط ايري بطيز أمريكية,0,0,0,0,1,0,0
يلعن كسم الرخص (شر موطة),0,0,0,0,1,0,0
يلا يا شواذ يا ولا الكلب,0,0,0,0,1,0,0
انا اشكرك فحل من ظهر فحل,0,0,0,0,1,0,0
دعارة إعلامية فاقت الحد,0,0,0,0,1,0,0
التنين نفس الخريه      ,0,0,0,0,1,0,0
في غرام مع عشيقه الروسي,0,0,0,0,1,0,0
‏‎يحتفلون بأشباه رجال 🤢,0,0,0,0,1,0,0
التم التيس على العنز 	,0,0,0,0,1,0,0
+toha df اكل خرة جايفه,0,0,0,0,1,0,0
زبي يعتصر شوقا للقائكم,0,0,0,0,1,0,0
صارت لبنانيه طقاقه -_-,0,0,0,0,1,0,0
ما هذا التقزيز اعععععق,0,0,0,0,1,0,0
صحيح خبرنا كيف تحتك 	,0,0,0,0,1,0,0
لحام ولوطي وطبل     	,0,0,0,0,1,0,0
خفف اكل برازء خلصنا 	,0,0,0,0,1,0,0
التم التيس على العنز ,0,0,0,0,1,0,0
واللهِِ شكلها مزه مره,0,0,0,0,1,0,0
دي متناكةكبيرةوشرموطة,0,0,0,0,1,0,0
خااههاهاه خراس ولاك	,0,0,0,0,1,0,0
ما احمر منك الا هو 	,0,0,0,0,1,0,0
ايش يعني فنانة بورنو,0,0,0,0,1,0,0
خفف اكل برازء خلصنا ,0,0,0,0,1,0,0
بدها تنتاك في الفندق,0,0,0,0,1,0,0
اخر نكتة جرصة عالمية,0,0,0,0,1,0,0
احلى من طيز شاكيرا 😴,0,0,0,0,1,0,0
هذا ما يستحقه العراة,0,0,0,0,1,0,0
اكبر فنانة بورنو😁😂😁😂,0,0,0,0,1,0,0
فرجنا عضلات لسانه 	,0,0,0,0,1,0,0
احلام الرجل المتحول,0,0,0,0,1,0,0
هؤلاء قوم لوط ههههه,0,0,0,0,1,0,0
والله سوف تأكلون زق,0,0,0,0,1,0,0
على زبي احلام وراغب,0,0,0,0,1,0,0
أحا هما بجد قفلوها؟,0,0,0,0,1,0,0
ايممى اليوم متبرجه,0,0,0,0,1,0,0
قمة الرخص والعهارة,0,0,0,0,1,0,0
ناقصك انك تهز ديلك,0,0,0,0,1,0,0
لبغله احلام سحاقيه,0,0,0,0,1,0,0
احلام الشاذة جنسيا,0,0,0,0,1,0,0
أقول دبو في فكحتكك,0,0,0,0,1,0,0
#بايرة_وادوها_سوط,0,0,0,0,1,0,0
ياليت إني اضاجعها,0,0,0,0,1,0,0
تعالي رضعي خرطومي,0,0,0,0,1,0,0
كان شفتها متبرجه,0,0,0,0,1,0,0
الاباحية فقط !!!,0,0,0,0,1,0,0
ملكة جمال الخليج,0,0,0,0,1,0,0
جسمها حلو فشخ :],0,0,0,0,1,0,0
احلام هدي سحاقيه,0,0,0,0,1,0,0
خش بطيزي احسنلك.,0,0,0,0,1,0,0
عاهرة تبيع جسدها,0,0,0,0,1,0,0
رومنسيات منحرفة,0,0,0,0,1,0,0
غدا حقوق مثليين,0,0,0,0,1,0,0
تلحس ما احمرك 	,0,0,0,0,1,0,0
مصر طيز الدنيا	,0,0,0,0,1,0,0
طُـــــــــــزْ,0,0,0,0,1,0,0
القحاب غزو الفن,0,0,0,0,1,0,0
المستقبل عاهرات,0,0,0,0,1,0,0
زي الخرا واللهي,0,0,0,0,1,0,0
عمر ملحس يلحس	,0,0,0,0,1,0,0
قديمة يالوطي 	,0,0,0,0,1,0,0
فخار يكسر بعضو,0,0,0,0,1,0,0
تلحس ما احمرك ,0,0,0,0,1,0,0
احا محترمة نيك,0,0,0,0,1,0,0
عمر ملحس يلحس,0,0,0,0,1,0,0
ارضعك من صدرك,0,0,0,0,1,0,0
احلام سحاقيه,0,0,0,0,1,0,0
دكرك؟ دكرك؟!,0,0,0,0,1,0,0
هذا رجل مخنت,0,0,0,0,1,0,0
وحالو  فاحش,0,0,0,0,1,0,0
احلام مخنثة,0,0,0,0,1,0,0
خراس بليز	,0,0,0,0,1,0,0
خنزير وفطس,0,0,0,0,1,0,0
احلام قحبه,0,0,0,0,1,0,0
بنت النعال,0,0,0,0,1,0,0
عاهرة 100%,0,0,0,0,1,0,0
قحبه لطيفه,0,0,0,0,1,0,0
ممككن سيكس,0,0,0,0,1,0,0
كسم فرنسا,0,0,0,0,1,0,0
طيزي أحسن,0,0,0,0,1,0,0
كس اختها,0,0,0,0,1,0,0
كس احلام,0,0,0,0,1,0,0
كس اخيتج,0,0,0,0,1,0,0
اكل خره,0,0,0,0,1,0,0
من طيزك,0,0,0,0,1,0,0
تلحس 	,0,0,0,0,1,0,0
بطيزك,0,0,0,0,1,0,0
سكس,0,0,0,0,1,0,0
@USER كل زق واسكت يامتلون يا محايد يا كذاب سبحان الله يطّلع مافي الصدور قبح الله وجهك يا طاقية والله سعود الصرامي صدق يوم جلدك بالبرنامج بخصوص حركة ديجنيك,0,0,0,1,0,0,0
تعليقاتي ماتظهر .. لازم اطبل للعبيد واليهود وقحاب الجزائر علشان تظهر تعليقاتي.. لعنه الله على ابو هلال والسواق,1,0,0,1,0,0,0
@DimaSadek هيدي طلعت من فصيلتك حيوانه من درجة واطيه https://t.co/yPJtuazyGA,0,0,0,1,0,0,0
الصرصور كاظم طلعته الفضائيات و إشعار نزار قباني والا هو مايسوى شبشب اي فنان عراقي أصيل,0,0,0,1,0,0,0
"@DimaSadek ديما صادق فخر الاعلاميين 
سقط من زمااان من وصار تحت الطاولة
وهالا هالا هالا هووووو",0,0,0,1,0,0,0
@DimaSadek العمى ما اغباك ولك كيف صرتي صحافية انت ولك قال ضد اسقاط الحكومة ولن يسقط العهد .وليي حتى الغباء اللي بايعينك ياه مضروب,0,0,0,1,0,0,0
اللهم انتقم لنا من السيسي السفاح المجرم ومن أمثاله من بشار وخامنئي وحسن إيران والمالكي إلخ. أليس غريبا أن لساني لم يشل ويداي اللتان اكتب بهما لم يمسهما سوء يا شيخ السلطان.,0,0,0,1,0,0,0
يععع ع احلام البقره,0,0,0,1,0,0,0
الخرا يلي عامل الفيديو ابن الكلب شو دخل النظام السوري بهيك تفاهات ؟؟؟العما يلي ضربك انت وتعليقك السخيف والنظام داعس عليكن يالبنانية لانكن كلاب شوارع اي ...خرا عليك وعاحلام وكل المطربين ياسافل والرئيس بشار اشرف منكن ياكلاب امريكا,0,0,0,1,0,0,0
@DimaSadek يا هبله قال لن يسقط العهد ���✍️,0,0,0,1,0,0,0
كول خرا يا خرا ابن خرا انتا وابو المنشار دب الداشر محدا غيركن دمر وطن العربي الااسلامي يا منافقين ,1,0,0,1,0,0,0
هسه ما افتهمنه لبنان اله فضل لو مصر  لو الكويت ولكم هو فنان متمكن واحسن من الزبالة اللي عدكم ببلدانكم,1,0,0,1,0,0,0
انت اللذي مع القاتل ، اسأل الله ان يبتليك اهلك حتى تحس بالألم الذي يحس به اهل المقتول . بعدين انت بتدفع للطبيب . شكلك مصدي . لو معك مصاري كان ما رحت على مستشفى حكومي . الا لعنة الله على اصلك,0,0,0,1,0,0,0
الحياة قصيرة و هناك آخرة و سوف يتمنى السيسي وقتها لو كان صرصارا و لن يستطيع ... خير أن شاء الله,0,0,0,1,0,0,0
العمى شو حاقد على المسلمين تضرب انت والقومجيه تبعكن حقدكم على الاسلام جراء امراضكم النفسيه,0,0,0,1,0,0,0
تاج راسكم كاظم تفو عليكم كلكم,0,0,0,1,0,0,0
@user @user @user لا حرج يا صديقي فنسلك المهجن يطابق نسل الكلب بشار وكلاكما شرب من بول البعير ذاته وا… @url,1,0,0,1,0,0,0
شو يا كركوز ,0,0,0,1,0,0,0
واحد متلك بهيم ووسخ وما بشرفني ناقش حدا قاعد بلبنان وانتماؤؤ لمحل تاني فبرجع قلك بس تصير لبناني منحكي	,0,0,0,1,0,0,0
الله يعينك يا زباله,0,0,0,1,0,0,0
+Ahmed Almalki اكيد حذاءه قياس وجهك ياقندرة,0,0,0,1,0,0,0
@DimaSadek علم الحزب ببيوتنا وبقلوبنا وبعيوننا ،بس انتي عمياء البصيرة، بالإضافة إلى انك حقيرة.,0,0,0,1,0,0,0
كول هوا ما حدا غير امك مركبه راس حمار	,0,0,0,1,0,0,0
وانت شو دحشك خليك بقضية الخاشقجي وما تتدخل بشي أكبر منك وصعب عقلك يستوعبو	,0,0,0,1,0,0,0
الشباب كانوا غافلين عنهم بس القحبه فيروز زياني اثارت الموضوع وجت النتائج عكسيه في لبنان وليبيا وقريبا ان شاء الله الاردن ومصر والمتواجدين في الخليج ذبحهم قريب ان شاء الله . فيروز مثل الغراب فال شؤم,0,0,1,1,0,0,0
@yumnafawaz يمنى الواطية يمنى. عم تتعلم تحكينا.. رح نعملها سنينية ، مغلي ومهلبية و نرقص ع هبلها.. يمنى الواطية يمنى  ..,0,0,0,1,0,0,0
@DimaSadek أنتي وحدة بلا شرف #ديما_الواطية,0,0,0,1,0,0,0
وهذا ردا على شِعرك وشَعرك يا اصلع وزارع الشعر المستعار  	,0,0,0,1,0,0,0
@JamalCheaib قناة الفجور . نانسي السبع مؤلفة روايات كاذبة من الطراز الركيك,0,0,0,1,0,0,0
@user والله يالعباة انها ستر والله يابعض الحريم ودك ماتكشف حتى لوانها ماهي مسلمه لانها بختصار بعبع   لا اعتراض ع خلق الله,0,0,0,1,0,0,0
انتب لازم يسموكي ابهام ابقار اغنام مو احلام ملكة التبن والشعير بقرى متحركه كتله متحركه من الغباء,0,0,0,1,0,0,0
ترحون فدوه لكاظم الساهر القيصر الكبير مضغوطين منه تف عليكم,0,0,0,1,0,0,0
هههههه مسكينه الخنزيرة عائشه جو العهد السلماني حتى الاعرابي علي الضفير ماكل الجو السلماني ويتغنى في برنامج في عمق الاكاذيب والاوهام... الحقيقية الخنزيرة اضحت اضحوكه للعالم.,0,0,0,1,0,0,0
_ انا ميهمنيش شكل الراجل اللي هرتبط بيه يا ميمى..<LF>= انتى بت جدعة و اصيلة اقسم بالله _ انا هيمنى الاوبايج المونى الفلوس و بس..<LF>= اه يا بنت اللظيظة يا وسخة...<LF>😱😱🙈😂😂😂😂✔<LF> #زعيم_تويتر_120k,0,0,0,1,0,0,0
نسيت شكرا قطر ؟ طول عمرك بتاكل وبتنكر مثل أسيادك 	,0,0,0,1,0,0,0
السيسي الرجل القوي في مصر لايحتمي بالزجاج المقاوم للرصاص خوفا من القتل فقط كذلك يحتمي بحفاظات رقيقة خوفا من الفظيحة لانه كلما تحرك رجل من حوله الا وانسابت واخرجت مثانته ما بها من سوائل,0,0,0,1,0,0,0
ياااا عمي هاي المخلوقه حرقت قلبي 😡 تفوو عليكي يا عاهره,0,0,0,1,0,0,0
@USER له يا طرش البحر يا الساقط له. والله ما عرفنالك اهل.,0,0,0,1,0,0,0
"ودي اضحك على ساذجتك وبعض التعليقات تحس انهم بيموتون من الغيض
فعلاً موتوا بغيضكم",0,0,0,1,0,0,0
حقيره ورخيصه حسبي الله ونعم الوكيل فيها ومن الان مستحيل احضر شي فيه هالكلبه,1,0,0,1,0,0,0
 انشالله بضل قاهريتك الضاحية ما اتفهك,0,0,0,1,0,0,0
يا خنزير اكتب شيء مفيد,0,0,0,1,0,0,0
@USER يا حمار... الصحويين الي منعوا قيادة المرأه هم ابن باز وابن عثيمين وال ابراهيم وال الشيخ.... يا جبان قل اسمائهم يا جبان يا جبان يا جبان,0,0,0,1,0,0,0
@DimaSadek سديه العمى بقلبك شو بلا اخلاق تفووووووو,0,0,0,1,0,0,0
يا راجل يا حمار هو عمك السيسي محتاج عياله يعملوله حاجة كلنا شعب مصر العظيم ( عدا الحمير الخونة اللي زيك طبعأ) كلنا ولاده وها نجيبه يحكم ويذل الخونة امثالك لغاية 2040 وبالامر وغصب عنه احنا عايزينه يا حمير يا زبالة يا ابناء جهاد النكاح. اخيييي طلعت حمار كبير مش راجل كبير اتفوووو ع URL,0,0,0,1,0,0,0
انت غلبان ف دماغك,0,0,0,1,0,0,0
 : صباح الزفت عليكم  يا شركة مهزقة يا عرة قطاع الاتصالات منذ جراهام بل,0,0,0,1,0,0,0
RT @USER: سهرناكم يا ولاد المتناكة يا بتوع الخمسة ⁦❤️⁩,0,0,0,1,0,0,0
ان التحرش سببه لبس البنات الغير محتشم وان المجتمع او القانون يطلعك بريء وبعذر ان السبب لبس البنت ا… @url,0,0,0,1,0,0,0
@DimaSadek انشالله بيقبرك ديما...,1,0,0,1,0,0,0
شو هل كلبي انت بطهري لسانك قبل ما تحكي عن وليد جنبلاط وعن الدروز يا واطي,1,0,0,1,0,0,0
@alikama62751286 @FaresHalabi @yumnafawaz يقطع عمرك ما زال بتحب القطع ولغتك اللي بتفهم فيها,0,0,0,1,0,0,0
ايه المجارى اللى بتخر منك دى. اول مره اقراء لك حاجه  للأسف لقيتها زباله,0,0,0,1,0,0,0
تي عليا اليمين والطلاق من الوليه الي مزال ماجت ومانضني تجي ما فلق امنا الا الأشكال الي كيفك يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي يا فسواي URL,0,0,0,1,0,0,0
معلمي ما عند معلم وولا واحد منهم بيعنيني بس العاهرة يلي انت دافعت عنو بكفي انوا جبان ومتخ…,0,0,0,1,0,0,0
وحمم قنابل أمريكا التي أسقطموها ياعملاء وجواسيس أمريكا بالطائرات الأمريكية على رؤوس آلاف اليمنيين، طبعا المراقب الذي يتقاضى أجر من المراهق العميل الأمريكي الآخر تميم  لن ينشر.,0,0,0,1,0,0,0
